중식|28754750632|용문각중식 양천구점|010-5177-0673|인천시|양천구|역삼 2동|거절|null
한식|0716285205|영칼로리한식 마포구점|010-0694-1781|광주시|마포구|대치 1동|대기|null
피자|0691980347em|뽕뜨락피자 동대문구점|010-7851-8199|부산시|동대문구|삼성 1동|거절|null
일식|9134861489|야스시일식 강서구점|010-8561-4146|울산시|강서구|삼성 1동|거절|null
중식|301916008pg|유성중식 구로구점|010-2495-9343|울산시|구로구|대치 2동|거절|null
치킨|224944893cq|60계치킨 용산구점|010-2733-4627|인천시|용산구|청담동|대기|null
피자|626378537870|붐바타피자 금천구점|010-4892-7627|인천시|금천구|대치 3동|거절|null
중식|686693871qy|백두산중식 송파구점|010-6602-1147|울산시|송파구|대치 2동|거절|null
한식|4062661751|지수네한식 중랑구점|010-2366-9083|서울시|중랑구|삼성 2동|거절|null
일식|744244449txm|사월의일식 강남구점|010-8925-5987|울산시|강남구|논현 1동|거절|null
치킨|71795986562|BHC치킨 종로구점|010-9004-4473|광주시|종로구|도곡 2동|대기|null
피자|628914411mcb|임실피자 서대문구점|010-3402-2843|대전시|서대문구|개포 1동|거절|null
한식|56402986cocu|전주한식 동대문구점|010-0308-5325|서울시|동대문구|삼성 2동|대기|null
피자|825893002029|파파존스피자 서대문구점|010-4610-1197|인천시|서대문구|역삼 2동|대기|null
중식|9048258044w|백두산중식 영등포구점|010-1206-5340|광주시|영등포구|개포 1동|거절|null
한식|5174819464|별난한식 구로구점|010-3211-7485|서울시|구로구|도곡 1동|거절|null
일식|3476726281gi|참치로일식 강북구점|010-5747-4420|울산시|강북구|도곡 2동|거절|null
피자|486048881019|남자피자 성북구점|010-3500-2108|인천시|성북구|역삼 1동|거절|null
피자|2279294978|도드람피자 노원구점|010-8956-3072|부산시|노원구|대치 1동|대기|null
중식|75963968442|백두산중식 성동구점|010-6139-5091|부산시|성동구|청담동|거절|null
피자|6291790929|붐바타피자 송파구점|010-7426-8726|광주시|송파구|논현 1동|대기|null
한식|715889936066|전주한식 성동구점|010-8919-8745|서울시|성동구|도곡 2동|거절|null
중식|04854704710|맛있는중식 금천구점|010-6906-2034|울산시|금천구|역삼 2동|거절|null
치킨|9415644445tk|페리카나치킨 동대문구점|010-0503-0619|서울시|동대문구|개포 2동|대기|null
일식|922663171gq|카츠젠일식 구로구점|010-7660-9222|대전시|구로구|도곡 2동|거절|null
중식|72337387853|아재중식 성북구점|010-7565-4482|부산시|성북구|논현 2동|대기|null
한식|017035497di|항아리한식 도봉구점|010-6137-0386|광주시|도봉구|대치 2동|대기|null
치킨|76852761jyok|60계치킨 구로구점|010-7565-8906|서울시|구로구|역삼 1동|대기|null
일식|863648921275|사월의일식 관악구점|010-8545-7503|울산시|관악구|대치 3동|대기|null
피자|316398349dxb|파파존스피자 중구점|010-3010-6287|울산시|중구|대치 1동|대기|null
일식|24774628fcp|야미가일식 강남구점|010-3664-9271|대전시|강남구|일원 2동|대기|null
일식|230150627wz|참치로일식 종로구점|010-7998-9515|광주시|종로구|일원 본동|거절|null
일식|303092342x|카츠젠일식 강남구점|010-8048-2671|대구시|강남구|삼성 2동|거절|null
치킨|5006990137t|BBQ치킨 도봉구점|010-3905-5037|인천시|도봉구|논현 2동|대기|null
중식|660134992006|아재중식 강서구점|010-8739-2832|대구시|강서구|대치 2동|거절|null
피자|63928329203f|붐바타피자 은평구점|010-6204-1079|대전시|은평구|개포 2동|대기|null
피자|3327134783|붐바타피자 양천구점|010-4683-1033|광주시|양천구|대치 2동|거절|null
중식|54893200snq|맛있는중식 영등포구점|010-9983-9433|서울시|영등포구|대치 3동|거절|null
중식|98282372719|용문각중식 광진구점|010-0446-3325|인천시|광진구|도곡 1동|대기|null
피자|0203796238ym|59쌀피자 관악구점|010-3093-5340|광주시|관악구|대치 3동|대기|null
피자|3575258548|김상식피자 영등포구점|010-7122-9938|부산시|영등포구|개포 2동|거절|null
치킨|639609311g|듀오치킨 도봉구점|010-8119-8121|인천시|도봉구|도곡 1동|대기|null
피자|8621920385w|임실피자 금천구점|010-5406-0295|인천시|금천구|논현 2동|거절|null
치킨|142814436m|60계치킨 성북구점|010-7002-1412|대전시|성북구|청담동|거절|null
치킨|94295678uhpo|호식이치킨 송파구점|010-7178-2820|인천시|송파구|삼성 2동|거절|null
한식|955442908560|영칼로리한식 도봉구점|010-9636-9720|울산시|도봉구|개포 2동|대기|null
피자|3421781173|붐바타피자 마포구점|010-3419-6136|대전시|마포구|개포 4동|거절|null
일식|018706760128|사월의일식 성북구점|010-8632-2898|대구시|성북구|일원 1동|대기|null
일식|31011043dv|사월의일식 동대문구점|010-7119-2481|대구시|동대문구|대치 3동|거절|null
치킨|25520858uf|페리카나치킨 관악구점|010-8145-3816|대전시|관악구|삼성 1동|거절|null
한식|51964432vaga|행운한식 금천구점|010-5771-1294|대구시|금천구|개포 1동|거절|null
치킨|158365373cph|BHC치킨 금천구점|010-5029-8397|부산시|금천구|역삼 1동|대기|null
한식|740662483429|영칼로리한식 강남구점|010-2806-7562|인천시|강남구|대치 3동|거절|null
중식|292626217054|효동각중식 도봉구점|010-4160-7221|대전시|도봉구|도곡 1동|거절|null
치킨|00660104680m|듀오치킨 중구점|010-9161-5104|울산시|중구|역삼 2동|거절|null
치킨|597994331o|60계치킨 성북구점|010-6535-7365|인천시|성북구|개포 4동|대기|null
피자|8025560952rx|59쌀피자 성북구점|010-2924-9294|인천시|성북구|도곡 1동|대기|null
치킨|1464767559ie|60계치킨 영등포구점|010-4800-2133|서울시|영등포구|일원 1동|대기|null
한식|302363420976|항아리한식 동작구점|010-7080-7531|울산시|동작구|청담동|거절|null
치킨|729674427909|굽네치킨 마포구점|010-6933-6254|대구시|마포구|대치 3동|대기|null
일식|773625792893|카츠젠일식 관악구점|010-6849-5223|대구시|관악구|일원 본동|대기|null
한식|922350063435|별난한식 노원구점|010-1725-1118|울산시|노원구|대치 3동|대기|null
일식|46607340jve|몽키스일식 성북구점|010-9706-3817|광주시|성북구|도곡 1동|대기|null
일식|715377254ah|석촌일식 성북구점|010-0083-1748|부산시|성북구|개포 4동|대기|null
피자|194881340qf|김상식피자 중구점|010-5285-1583|대구시|중구|대치 1동|거절|null
치킨|88597599ekfi|60계치킨 성동구점|010-2661-7298|부산시|성동구|대치 4동|대기|null
일식|81621485224|몽키스일식 강서구점|010-6909-5565|대구시|강서구|삼성 1동|대기|null
중식|65131291280s|유성중식 서초구점|010-7184-2261|대전시|서초구|역삼 1동|대기|null
피자|50854800dzru|붐바타피자 강서구점|010-4764-7765|광주시|강서구|대치 2동|거절|null
한식|148378629je|영칼로리한식 중랑구점|010-3087-3353|대구시|중랑구|개포 2동|거절|null
일식|777164442132|감동일식 서대문구점|010-1984-2058|부산시|서대문구|청담동|거절|null
한식|11310190248d|천호동한식 중랑구점|010-7502-5841|인천시|중랑구|개포 4동|거절|null
치킨|730931351xv|네네치킨 강북구점|010-3603-8416|대구시|강북구|역삼 1동|대기|null
일식|44732253lok|호니도니일식 성북구점|010-2387-2601|인천시|성북구|논현 2동|대기|null
피자|41401204625l|도드람피자 강동구점|010-1045-2756|인천시|강동구|개포 1동|거절|null
일식|57749231742v|사월의일식 영등포구점|010-5813-1353|대구시|영등포구|청담동|거절|null
치킨|513893682vv|또봉이치킨 마포구점|010-3585-6814|대구시|마포구|삼성 1동|거절|null
일식|40274450mq|감동일식 은평구점|010-0296-2262|서울시|은평구|대치 2동|거절|null
중식|8159625840m|만다린중식 은평구점|010-6220-7966|부산시|은평구|대치 2동|대기|null
치킨|422299030298|굽네치킨 은평구점|010-6478-6900|부산시|은평구|삼성 1동|거절|null
치킨|60662378932|처갓집치킨 강서구점|010-5530-1212|대전시|강서구|논현 1동|대기|null
일식|88680198kqp|코바코일식 광진구점|010-8052-5355|대전시|광진구|개포 1동|대기|null
치킨|5666247858|굽네치킨 성북구점|010-1730-4070|울산시|성북구|청담동|대기|null
치킨|67555370536|60계치킨 노원구점|010-6898-8606|대전시|노원구|논현 1동|거절|null
치킨|9920303271|또봉이치킨 송파구점|010-9374-0547|광주시|송파구|삼성 1동|대기|null
치킨|9951003362|페리카나치킨 마포구점|010-9895-5570|대구시|마포구|도곡 1동|거절|null
일식|50928779704|감동일식 금천구점|010-7672-1166|광주시|금천구|개포 4동|거절|null
중식|422178175487|용문각중식 강북구점|010-2455-6717|울산시|강북구|역삼 2동|대기|null
피자|804381866393|붐바타피자 강서구점|010-4871-3379|대구시|강서구|도곡 1동|거절|null
치킨|84044297715f|페리카나치킨 마포구점|010-0645-3782|부산시|마포구|도곡 2동|대기|null
치킨|979573784807|맛나닭치킨 성북구점|010-4686-2884|서울시|성북구|도곡 1동|거절|null
피자|2920380904hg|남자피자 은평구점|010-7239-0227|울산시|은평구|대치 4동|거절|null
피자|30662287bjkv|김상식피자 성북구점|010-5612-0133|대전시|성북구|논현 1동|거절|null
일식|695370633ydu|더미스일식 금천구점|010-3492-6570|대전시|금천구|개포 2동|거절|null
치킨|143019876pz|맛나닭치킨 종로구점|010-5828-4378|서울시|종로구|역삼 1동|대기|null
중식|16945503gy|만다린중식 용산구점|010-0189-2248|서울시|용산구|논현 2동|거절|null
한식|49528492mmt|별난한식 용산구점|010-8556-2485|대구시|용산구|대치 2동|거절|null
중식|65039335jrt|유성중식 구로구점|010-2587-1880|대구시|구로구|역삼 1동|거절|null
피자|29846112354|도미노피자 노원구점|010-9859-8452|인천시|노원구|삼성 2동|거절|null
중식|65953703qzvy|백두산중식 양천구점|010-9161-3852|대전시|양천구|대치 4동|거절|null
한식|66857111ha|영칼로리한식 은평구점|010-0355-3053|광주시|은평구|도곡 2동|대기|null
중식|30819285rg|왕짜장중식 광진구점|010-8867-6146|서울시|광진구|대치 1동|거절|null
한식|78968252003|양평한식 강서구점|010-8179-9231|대구시|강서구|개포 1동|대기|null
피자|1038157448hv|김상식피자 관악구점|010-6922-7276|대구시|관악구|대치 1동|거절|null
한식|585994886981|지수네한식 강북구점|010-4045-7693|대구시|강북구|역삼 1동|대기|null
한식|426395978940|항아리한식 용산구점|010-1955-1443|대구시|용산구|대치 2동|대기|null
피자|275525707rxv|임실피자 도봉구점|010-5033-4310|광주시|도봉구|일원 1동|거절|null
치킨|637071335ef|BBQ치킨 종로구점|010-8936-2432|울산시|종로구|논현 2동|대기|null
중식|18788481in|용문각중식 강북구점|010-6359-9439|울산시|강북구|역삼 1동|대기|null
한식|613486953614|항아리한식 종로구점|010-7826-8750|대전시|종로구|개포 1동|대기|null
일식|4913721772|야스시일식 성북구점|010-5619-0695|대구시|성북구|역삼 1동|대기|null
피자|213898443d|59쌀피자 중랑구점|010-7587-7295|서울시|중랑구|논현 2동|거절|null
일식|86794659utaw|야미가일식 강북구점|010-3528-1429|광주시|강북구|도곡 2동|거절|null
중식|17968240hyl|명가손중식 중랑구점|010-2444-6808|인천시|중랑구|개포 4동|거절|null
중식|47348126yab|만다린중식 성동구점|010-4137-4428|인천시|성동구|청담동|대기|null
한식|85051333582|항아리한식 양천구점|010-3282-6640|대구시|양천구|대치 2동|거절|null
피자|389990379610|김상식피자 종로구점|010-8116-9728|대전시|종로구|삼성 2동|거절|null
일식|81232246fmz|호니도니일식 강남구점|010-3235-1797|인천시|강남구|도곡 2동|대기|null
치킨|7129755421|페리카나치킨 성동구점|010-1276-3555|대전시|성동구|논현 2동|거절|null
중식|1577066124z|만다린중식 영등포구점|010-4255-1095|울산시|영등포구|개포 4동|거절|null
한식|884315068m|항아리한식 중랑구점|010-4205-8381|대전시|중랑구|역삼 1동|거절|null
중식|934653714ndv|산동중식 동작구점|010-9704-1431|광주시|동작구|역삼 2동|거절|null
중식|790341587823|명가손중식 성동구점|010-1135-5520|울산시|성동구|삼성 1동|대기|null
중식|1400183312|맛있는중식 서초구점|010-7361-8269|부산시|서초구|일원 본동|대기|null
피자|004414889vc|59쌀피자 양천구점|010-1951-2950|부산시|양천구|도곡 1동|거절|null
치킨|94109951jhb|BHC치킨 노원구점|010-3927-1995|인천시|노원구|논현 2동|거절|null
일식|597399760pml|사월의일식 관악구점|010-2106-8813|인천시|관악구|논현 1동|대기|null
일식|598540483315|코바코일식 성동구점|010-5091-4029|서울시|성동구|개포 2동|거절|null
피자|817226658617|도미노피자 노원구점|010-7691-1927|부산시|노원구|논현 1동|거절|null
치킨|08065502zfx|호식이치킨 동작구점|010-7332-1844|대전시|동작구|역삼 2동|거절|null
치킨|53394366785|BHC치킨 성동구점|010-1323-8119|서울시|성동구|역삼 2동|거절|null
피자|506565357l|도미노피자 노원구점|010-7426-9465|울산시|노원구|일원 본동|대기|null
일식|9520567567ab|호니도니일식 관악구점|010-3664-7146|인천시|관악구|대치 2동|대기|null
한식|37724800rcde|전주한식 종로구점|010-6513-5736|광주시|종로구|개포 4동|거절|null
피자|79378033jce|도드람피자 중구점|010-7017-3549|서울시|중구|논현 1동|거절|null
치킨|8092355553c|BHC치킨 금천구점|010-9831-9113|인천시|금천구|일원 2동|대기|null
일식|022870403c|감동일식 동작구점|010-9386-7951|부산시|동작구|개포 4동|대기|null
피자|835363188426|59쌀피자 송파구점|010-1073-0787|서울시|송파구|대치 2동|거절|null
피자|214831451bu|영구스피자 동대문구점|010-3118-4383|광주시|동대문구|역삼 2동|거절|null
한식|99579357zp|전주한식 성북구점|010-4569-7888|대전시|성북구|논현 2동|대기|null
치킨|3843210264df|페리카나치킨 성북구점|010-5595-5366|울산시|성북구|대치 4동|거절|null
중식|246570649pti|백두산중식 영등포구점|010-4623-8507|인천시|영등포구|개포 4동|대기|null
한식|46020468775|지수네한식 동대문구점|010-6288-0617|부산시|동대문구|대치 3동|대기|null
치킨|9450395669w|맛나닭치킨 양천구점|010-3788-3385|인천시|양천구|대치 1동|거절|null
한식|91889061845|천호동한식 동작구점|010-7128-3188|대전시|동작구|역삼 1동|대기|null
치킨|36286864764t|처갓집치킨 서초구점|010-6601-9560|대전시|서초구|청담동|대기|null
치킨|48270261ntu|처갓집치킨 영등포구점|010-2898-6463|부산시|영등포구|개포 4동|거절|null
일식|5393065784|더미스일식 은평구점|010-2352-9508|인천시|은평구|논현 1동|대기|null
피자|653997730149|올리브피자 양천구점|010-7795-0863|인천시|양천구|도곡 2동|대기|null
치킨|9543257036c|페리카나치킨 금천구점|010-8908-4490|대구시|금천구|일원 2동|대기|null
일식|537947375d|호니도니일식 동대문구점|010-1183-0393|울산시|동대문구|대치 4동|대기|null
중식|731171573303|왕짜장중식 구로구점|010-2537-0381|부산시|구로구|삼성 1동|대기|null
치킨|46241697025|듀오치킨 동대문구점|010-3554-6032|부산시|동대문구|개포 1동|거절|null
피자|415080021520|뽕뜨락피자 강동구점|010-6620-5246|부산시|강동구|논현 2동|거절|null
한식|8150390164|양평한식 양천구점|010-0479-4773|대구시|양천구|일원 2동|대기|null
치킨|19030922akdg|BBQ치킨 강서구점|010-6289-2115|부산시|강서구|도곡 2동|대기|null
한식|010834843q|착한한식 종로구점|010-9874-9866|대전시|종로구|대치 1동|거절|null
일식|39036307gusn|호니도니일식 중랑구점|010-9455-6970|부산시|중랑구|대치 2동|거절|null
일식|742548253vk|참치로일식 광진구점|010-0262-2596|대구시|광진구|대치 1동|대기|null
일식|43120456hj|야스시일식 동작구점|010-4142-5481|광주시|동작구|대치 4동|대기|null
중식|7304652656|유성중식 서초구점|010-7982-2031|인천시|서초구|삼성 1동|대기|null
피자|475706015230|도드람피자 종로구점|010-8656-9675|광주시|종로구|논현 2동|거절|null
치킨|3658080653w|굽네치킨 성동구점|010-2897-9146|대전시|성동구|삼성 1동|대기|null
피자|219926171t|임실피자 성북구점|010-3726-0043|광주시|성북구|도곡 1동|거절|null
피자|158841874mdn|뽕뜨락피자 종로구점|010-3330-7098|대전시|종로구|역삼 1동|거절|null
치킨|216580898081|또봉이치킨 구로구점|010-1350-1188|인천시|구로구|개포 2동|거절|null
한식|006875379jn|항아리한식 강북구점|010-7454-2688|인천시|강북구|대치 2동|거절|null
일식|465588324zn|사월의일식 동대문구점|010-8060-7702|광주시|동대문구|일원 2동|대기|null
일식|92610838ftgp|야스시일식 성동구점|010-5544-0394|광주시|성동구|일원 1동|거절|null
한식|0757553033|전주한식 서대문구점|010-3605-0503|서울시|서대문구|삼성 2동|거절|null
한식|88342312jzts|하늘한식 강서구점|010-1757-8887|대전시|강서구|청담동|대기|null
피자|7137603562|도미노피자 양천구점|010-6928-4707|울산시|양천구|일원 1동|거절|null
한식|015104761174|행운한식 중랑구점|010-9289-0165|인천시|중랑구|일원 1동|거절|null
중식|97193316621|맛있는중식 구로구점|010-3887-8611|울산시|구로구|역삼 1동|대기|null
피자|958034413448|올리브피자 강남구점|010-6272-3681|대전시|강남구|논현 1동|거절|null
피자|5240553505mg|남자피자 용산구점|010-5140-2892|대전시|용산구|도곡 2동|거절|null
피자|607859974383|뽕뜨락피자 중구점|010-9112-3571|대전시|중구|논현 2동|거절|null
치킨|30687726tgjy|처갓집치킨 동작구점|010-2099-0419|울산시|동작구|삼성 1동|대기|null
치킨|191616177139|처갓집치킨 노원구점|010-1441-5661|울산시|노원구|청담동|대기|null
일식|7932522501|야스시일식 관악구점|010-3587-1821|광주시|관악구|도곡 1동|거절|null
한식|899051654082|항아리한식 영등포구점|010-9253-9447|인천시|영등포구|일원 2동|대기|null
중식|17841777471|명가손중식 강동구점|010-8347-6317|대전시|강동구|도곡 1동|거절|null
중식|87718554kmbc|맛있는중식 서초구점|010-3010-6020|인천시|서초구|대치 4동|대기|null
중식|952741200rel|효동각중식 서초구점|010-8013-5581|서울시|서초구|역삼 1동|거절|null
치킨|34598612847|맛나닭치킨 도봉구점|010-7086-4662|서울시|도봉구|삼성 1동|거절|null
일식|89760186131|호니도니일식 노원구점|010-9393-0731|대전시|노원구|개포 2동|대기|null
치킨|10835546340|처갓집치킨 관악구점|010-9167-8264|인천시|관악구|개포 1동|거절|null
치킨|05646747zxb|맛나닭치킨 서초구점|010-7998-7163|서울시|서초구|일원 1동|거절|null
일식|2361522316ps|카츠젠일식 강동구점|010-2330-1344|대구시|강동구|삼성 1동|거절|null
한식|20096516121|양평한식 강서구점|010-9578-1664|인천시|강서구|대치 4동|거절|null
피자|012227075w|김상식피자 성동구점|010-2388-8813|서울시|성동구|일원 본동|대기|null
피자|442803917qxb|59쌀피자 서대문구점|010-6296-9047|대전시|서대문구|대치 1동|대기|null
중식|638572187762|왕짜장중식 용산구점|010-0461-9531|광주시|용산구|개포 1동|대기|null
치킨|276392903584|맛나닭치킨 중구점|010-1989-3091|부산시|중구|도곡 2동|대기|null
한식|4658485933d|지수네한식 중구점|010-6289-3896|광주시|중구|대치 2동|대기|null
일식|404236663t|카츠젠일식 은평구점|010-7987-3034|대전시|은평구|논현 2동|거절|null
중식|982784481ofr|왕짜장중식 강동구점|010-5503-3684|서울시|강동구|도곡 1동|거절|null
치킨|10458692049|BHC치킨 금천구점|010-7844-0220|서울시|금천구|개포 1동|대기|null
피자|976336478mz|59쌀피자 도봉구점|010-2884-7237|대구시|도봉구|삼성 2동|대기|null
한식|1925485173gt|하늘한식 관악구점|010-3811-5541|인천시|관악구|삼성 2동|대기|null
치킨|44164998cl|처갓집치킨 양천구점|010-0183-7480|광주시|양천구|대치 4동|대기|null
일식|1309085942la|석촌일식 마포구점|010-7479-3881|광주시|마포구|개포 2동|대기|null
치킨|68396061gk|호식이치킨 종로구점|010-3307-2687|대전시|종로구|개포 1동|대기|null
중식|15426656893b|산동중식 금천구점|010-1191-2722|대구시|금천구|삼성 2동|대기|null
일식|947474972974|야미가일식 광진구점|010-4076-2153|인천시|광진구|역삼 2동|대기|null
일식|1502143593u|더미스일식 서대문구점|010-0687-0935|대전시|서대문구|일원 본동|대기|null
